timestamp,sensor_1,sensor_2,sensor_3
2026-01-01 00:00:00,50.059605698361345,22.49832287252127,4.862611176793375
2026-01-01 00:01:00,50.04099757013678,22.541239269034044,4.789563284237998
2026-01-01 00:02:00,50.19286172830656,22.66684686754667,4.890174273448868
2026-01-01 00:03:00,50.355373593370224,22.676486576341933,4.925603365670591
2026-01-01 00:04:00,50.20186421422204,22.6461482388357,4.889718155238903
2026-01-01 00:05:00,50.25906118805022,22.676925984543363,4.974200887102251
2026-01-01 00:06:00,50.533661360949395,22.789014914637196,4.853068317444177
2026-01-01 00:07:00,50.493010323581075,22.658267241368304,4.840995906971345
2026-01-01 00:08:00,50.40106879348688,22.767668394305346,4.825829816684103
2026-01-01 00:09:00,50.57868700571331,22.725536717639393,5.001163646939351
2026-01-01 00:10:00,50.51379177608805,22.74160082715385,4.970725784614784
2026-01-01 00:11:00,50.5689461879202,22.86370047395992,4.946916825245421
2026-01-01 00:12:00,50.70887286021281,22.85808294268839,4.975417522909364
2026-01-01 00:13:00,50.50478146095536,22.872838883361897,4.916894113458347
2026-01-01 00:14:00,50.5814193490981,22.92735129770481,5.107224027958723
2026-01-01 00:15:00,50.77442904769428,22.83918419765363,5.003175675050397
2026-01-01 00:16:00,50.773280880326624,22.906077041884977,5.013964794293751
2026-01-01 00:17:00,50.98483409288968,22.840132787687505,5.056558002284252
2026-01-01 00:18:00,50.88981621036446,22.9037279640936,5.056080857381891
2026-01-01 00:19:00,50.88027282841091,22.879622142614323,5.054963369681428
2026-01-01 00:20:00,51.27587785227059,22.909422210670037,5.015954221165871
2026-01-01 00:21:00,51.1224036863167,22.960286087551058,5.090722115454013
2026-01-01 00:22:00,51.206309261595614,22.85760136205759,5.17287465571686
2026-01-01 00:23:00,51.075123938889014,23.10020287142903,5.157615179122038
2026-01-01 00:24:00,51.227801628100416,22.86144406883816,5.181512336681446
2026-01-01 00:25:00,51.35258585458437,22.853258391659445,5.0877312451009065
2026-01-01 00:26:00,51.24638563101897,23.050859019668348,5.075173166784967
2026-01-01 00:27:00,51.47386946852788,23.02870312503826,5.129640009449214
2026-01-01 00:28:00,51.40001069119923,23.021798038166523,5.1498983895345285
